"","year","month","president","mipall_count","midall_count","inflation","ch_inflation_lag_1mth","ch_inflation_lag_2mth","ch_inflation_lag_3mth","monthly_approval","election","pres_sec_term","unified","democrat","coldwar","party","fine_tune_temp0","fine_tune_lag_1mth","mipall_count_lag1","unemp","employment_lag_1mth","misery","misery_lag_1mth","post_9_11"
"476",1984,11,"Ronald Reagan",2,0,0.200000002980232,0.400000005960464,0.300000011920929,0.300000011920929,61.5,1,0,0,0,1,"Republican",2.40625,2.04615384615385,0,7.19999980926514,7.40000009536743,7.39999981224537,7.8000001013279,0
"477",1984,12,"Ronald Reagan",0,0,0.200000002980232,0.200000002980232,0.400000005960464,0.300000011920929,59,1,0,0,0,1,"Republican",2.4,2.40625,2,7.30000019073486,7.19999980926514,7.5000001937151,7.39999981224537,0
"478",1985,1,"Ronald Reagan",0,0,0.200000002980232,0.200000002980232,0.200000002980232,0.400000005960464,63,0,0,0,0,1,"Republican",2.25,2.4,0,7.30000019073486,7.30000019073486,7.5000001937151,7.5000001937151,0
"479",1985,2,"Ronald Reagan",0,0,0.600000023841858,0.200000002980232,0.200000002980232,0.200000002980232,60,0,1,0,0,1,"Republican",2.25806451612903,2.25,0,7.19999980926514,7.30000019073486,7.799999833107,7.5000001937151,0
"480",1985,3,"Ronald Reagan",1,1,0.5,0.600000023841858,0.200000002980232,0.200000002980232,56,0,1,0,0,1,"Republican",3.10526315789474,2.25806451612903,0,7.19999980926514,7.19999980926514,7.69999980926514,7.799999833107,0
"481",1985,4,"Ronald Reagan",0,0,0.200000002980232,0.5,0.600000023841858,0.200000002980232,52,0,1,0,0,1,"Republican",2.33333333333333,3.10526315789474,1,7.30000019073486,7.19999980926514,7.5000001937151,7.69999980926514,0
"482",1985,5,"Ronald Reagan",0,0,0.200000002980232,0.200000002980232,0.5,0.600000023841858,55,0,1,0,0,1,"Republican",2.86842105263158,2.33333333333333,0,7.19999980926514,7.30000019073486,7.39999981224537,7.5000001937151,0
"483",1985,6,"Ronald Reagan",0,0,0.300000011920929,0.200000002980232,0.200000002980232,0.5,58,0,1,0,0,1,"Republican",2.34210526315789,2.86842105263158,0,7.40000009536743,7.19999980926514,7.70000010728836,7.39999981224537,0
"484",1985,7,"Ronald Reagan",0,0,0.200000002980232,0.300000011920929,0.200000002980232,0.200000002980232,63,0,1,0,0,1,"Republican",2.25,2.34210526315789,0,7.40000009536743,7.40000009536743,7.60000009834766,7.70000010728836,0
"485",1985,8,"Ronald Reagan",0,0,0.200000002980232,0.200000002980232,0.300000011920929,0.200000002980232,61,0,1,0,0,1,"Republican",2.66666666666667,2.25,0,7.09999990463257,7.40000009536743,7.2999999076128,7.60000009834766,0
"486",1985,9,"Ronald Reagan",1,1,0.200000002980232,0.200000002980232,0.200000002980232,0.300000011920929,60,0,1,0,0,1,"Republican",2.06666666666667,2.66666666666667,0,7.09999990463257,7.09999990463257,7.2999999076128,7.2999999076128,0
"487",1985,10,"Ronald Reagan",1,0,0.400000005960464,0.200000002980232,0.200000002980232,0.200000002980232,63,0,1,0,0,1,"Republican",3.0952380952381,2.06666666666667,1,7.09999990463257,7.09999990463257,7.49999991059303,7.2999999076128,0
"488",1985,11,"Ronald Reagan",2,1,0.5,0.400000005960464,0.200000002980232,0.200000002980232,63.5,0,1,0,0,1,"Republican",3.875,3.0952380952381,1,7,7.09999990463257,7.5,7.49999991059303,0
"489",1985,12,"Ronald Reagan",0,0,0.5,0.5,0.400000005960464,0.200000002980232,63,0,1,0,0,1,"Republican",2.52380952380952,3.875,2,7,7,7.5,7.5,0
"490",1986,1,"Ronald Reagan",2,3,0.400000005960464,0.5,0.5,0.400000005960464,64,0,1,0,0,1,"Republican",2.37037037037037,2.52380952380952,0,6.69999980926514,7,7.0999998152256,7.5,0
"491",1986,2,"Ronald Reagan",1,0,-0.200000002980232,0.400000005960464,0.5,0.5,NA,0,1,0,0,1,"Republican",2.77777777777778,2.37037037037037,2,7.19999980926514,6.69999980926514,6.9999998062849,7.0999998152256,0
"492",1986,3,"Ronald Reagan",3,1,-0.5,-0.200000002980232,0.400000005960464,0.5,63,0,1,0,0,1,"Republican",3.75,2.77777777777778,1,7.19999980926514,7.19999980926514,6.69999980926514,6.9999998062849,0
"493",1986,4,"Ronald Reagan",0,0,-0.400000005960464,-0.5,-0.200000002980232,0.400000005960464,62,0,1,0,0,1,"Republican",3.68181818181818,3.75,3,7.09999990463257,7.19999980926514,6.6999998986721,6.69999980926514,0
"494",1986,5,"Ronald Reagan",0,0,0.300000011920929,-0.400000005960464,-0.5,-0.200000002980232,68,0,1,0,0,1,"Republican",2.48148148148148,3.68181818181818,0,7.19999980926514,7.09999990463257,7.49999982118607,6.6999998986721,0
"495",1986,6,"Ronald Reagan",0,0,0.400000005960464,0.300000011920929,-0.400000005960464,-0.5,62.5,0,1,0,0,1,"Republican",2.7,2.48148148148148,0,7.19999980926514,7.19999980926514,7.5999998152256,7.49999982118607,0
"496",1986,7,"Ronald Reagan",1,0,0.100000001490116,0.400000005960464,0.300000011920929,-0.400000005960464,63,0,1,0,0,1,"Republican",2.32258064516129,2.7,0,7,7.19999980926514,7.10000000149012,7.5999998152256,0
"497",1986,8,"Ronald Reagan",0,0,0.100000001490116,0.100000001490116,0.400000005960464,0.300000011920929,61,0,1,0,0,1,"Republican",2.1,2.32258064516129,1,6.90000009536743,7,7.00000009685755,7.10000000149012,0
"498",1986,9,"Ronald Reagan",0,0,0.400000005960464,0.100000001490116,0.100000001490116,0.400000005960464,62,0,1,0,0,1,"Republican",2.14285714285714,2.1,0,7,6.90000009536743,7.40000000596046,7.00000009685755,0
"499",1986,10,"Ronald Reagan",0,0,0.200000002980232,0.400000005960464,0.100000001490116,0.100000001490116,63,0,1,0,0,1,"Republican",3.24390243902439,2.14285714285714,0,7,7,7.20000000298023,7.40000000596046,0
"500",1986,11,"Ronald Reagan",0,0,0.200000002980232,0.200000002980232,0.400000005960464,0.100000001490116,NA,0,1,0,0,1,"Republican",3.18181818181818,3.24390243902439,0,6.90000009536743,7,7.10000009834766,7.20000000298023,0
"501",1986,12,"Ronald Reagan",1,0,0.400000005960464,0.200000002980232,0.200000002980232,0.400000005960464,47.5,0,1,0,0,1,"Republican",2.42105263157895,3.18181818181818,0,6.59999990463257,6.90000009536743,6.99999991059303,7.10000009834766,0
"502",1987,1,"Ronald Reagan",1,1,0.5,0.400000005960464,0.200000002980232,0.200000002980232,48,0,1,0,0,1,"Republican",1.9,2.42105263157895,1,6.59999990463257,6.59999990463257,7.09999990463257,6.99999991059303,0
"503",1987,2,"Ronald Reagan",0,0,0.400000005960464,0.5,0.400000005960464,0.200000002980232,NA,0,1,0,0,1,"Republican",1.69565217391304,1.9,1,6.59999990463257,6.59999990463257,6.99999991059303,7.09999990463257,0
"504",1987,3,"Ronald Reagan",0,0,0.400000005960464,0.400000005960464,0.5,0.400000005960464,45,0,1,0,0,1,"Republican",2.1875,1.69565217391304,0,6.59999990463257,6.59999990463257,6.99999991059303,6.99999991059303,0
"505",1987,4,"Ronald Reagan",0,0,0.400000005960464,0.400000005960464,0.400000005960464,0.5,48,0,1,0,0,1,"Republican",2.42857142857143,2.1875,0,6.30000019073486,6.59999990463257,6.70000019669533,6.99999991059303,0
"506",1987,5,"Ronald Reagan",1,1,0.300000011920929,0.400000005960464,0.400000005960464,0.400000005960464,NA,0,1,0,0,1,"Republican",2.23076923076923,2.42857142857143,0,6.30000019073486,6.30000019073486,6.60000020265579,6.70000019669533,0
"507",1987,6,"Ronald Reagan",0,0,0.400000005960464,0.300000011920929,0.400000005960464,0.400000005960464,50,0,1,0,0,1,"Republican",2.2972972972973,2.23076923076923,1,6.19999980926514,6.30000019073486,6.5999998152256,6.60000020265579,0
"508",1987,7,"Ronald Reagan",0,0,0.300000011920929,0.400000005960464,0.300000011920929,0.400000005960464,49,0,1,0,0,1,"Republican",1.54545454545455,2.2972972972973,0,6.09999990463257,6.19999980926514,6.3999999165535,6.5999998152256,0
"509",1987,8,"Ronald Reagan",0,0,0.400000005960464,0.300000011920929,0.400000005960464,0.300000011920929,47,0,1,0,0,1,"Republican",2.15,1.54545454545455,0,6,6.09999990463257,6.40000000596046,6.3999999165535,0
"510",1987,9,"Ronald Reagan",1,1,0.300000011920929,0.400000005960464,0.300000011920929,0.400000005960464,NA,0,1,0,0,1,"Republican",2.1875,2.15,0,5.90000009536743,6,6.20000010728836,6.40000000596046,0
"511",1987,10,"Ronald Reagan",0,0,0.300000011920929,0.300000011920929,0.400000005960464,0.300000011920929,51,0,1,0,0,1,"Republican",1.97959183673469,2.1875,1,6,5.90000009536743,6.30000001192093,6.20000010728836,0
"512",1987,11,"Ronald Reagan",0,0,0.300000011920929,0.300000011920929,0.300000011920929,0.400000005960464,NA,0,1,0,0,1,"Republican",2.80555555555556,1.97959183673469,0,5.80000019073486,6,6.10000020265579,6.30000001192093,0
"513",1987,12,"Ronald Reagan",0,0,0.200000002980232,0.300000011920929,0.300000011920929,0.300000011920929,49,0,1,0,0,1,"Republican",3.62962962962963,2.80555555555556,0,5.69999980926514,5.80000019073486,5.89999981224537,6.10000020265579,0
"514",1988,1,"Ronald Reagan",1,0,0.300000011920929,0.200000002980232,0.300000011920929,0.300000011920929,49,1,1,0,0,1,"Republican",2.63333333333333,3.62962962962963,0,5.69999980926514,5.69999980926514,5.99999982118607,5.89999981224537,0
"515",1988,2,"Ronald Reagan",1,1,0.200000002980232,0.300000011920929,0.200000002980232,0.300000011920929,NA,1,1,0,0,1,"Republican",2.42857142857143,2.63333333333333,1,5.69999980926514,5.69999980926514,5.89999981224537,5.99999982118607,0
"516",1988,3,"Ronald Reagan",0,0,0.300000011920929,0.200000002980232,0.300000011920929,0.200000002980232,50.5,1,1,0,0,1,"Republican",3.1578947368421,2.42857142857143,1,5.69999980926514,5.69999980926514,5.99999982118607,5.89999981224537,0
"517",1988,4,"Ronald Reagan",0,0,0.600000023841858,0.300000011920929,0.200000002980232,0.300000011920929,50,1,1,0,0,1,"Republican",2.24,3.1578947368421,0,5.40000009536743,5.69999980926514,6.00000011920929,5.99999982118607,0
"518",1988,5,"Ronald Reagan",0,0,0.300000011920929,0.600000023841858,0.300000011920929,0.200000002980232,49,1,1,0,0,1,"Republican",3.15151515151515,2.24,0,5.59999990463257,5.40000009536743,5.8999999165535,6.00000011920929,0
"519",1988,6,"Ronald Reagan",0,0,0.400000005960464,0.300000011920929,0.600000023841858,0.300000011920929,49.5,1,1,0,0,1,"Republican",3.18181818181818,3.15151515151515,0,5.40000009536743,5.59999990463257,5.8000001013279,5.8999999165535,0
"520",1988,7,"Ronald Reagan",0,0,0.400000005960464,0.400000005960464,0.300000011920929,0.600000023841858,52.5,1,1,0,0,1,"Republican",1.89285714285714,3.18181818181818,0,5.40000009536743,5.40000009536743,5.8000001013279,5.8000001013279,0
"521",1988,8,"Ronald Reagan",0,0,0.400000005960464,0.400000005960464,0.400000005960464,0.300000011920929,53,1,1,0,0,1,"Republican",2.51851851851852,1.89285714285714,0,5.59999990463257,5.40000009536743,5.99999991059303,5.8000001013279,0
"522",1988,9,"Ronald Reagan",0,0,0.400000005960464,0.400000005960464,0.400000005960464,0.400000005960464,54,1,1,0,0,1,"Republican",2,2.51851851851852,0,5.40000009536743,5.59999990463257,5.8000001013279,5.99999991059303,0
"523",1988,10,"Ronald Reagan",0,0,0.300000011920929,0.400000005960464,0.400000005960464,0.400000005960464,51,1,1,0,0,1,"Republican",2.125,2,0,5.40000009536743,5.40000009536743,5.70000010728836,5.8000001013279,0
"524",1988,11,"Ronald Reagan",0,0,0.300000011920929,0.300000011920929,0.400000005960464,0.400000005960464,57,1,1,0,0,1,"Republican",2.12820512820513,2.125,0,5.30000019073486,5.40000009536743,5.60000020265579,5.70000010728836,0
"525",1988,12,"Ronald Reagan",0,1,0.300000011920929,0.300000011920929,0.300000011920929,0.400000005960464,63,1,1,0,0,1,"Republican",2.74074074074074,2.12820512820513,0,5.30000019073486,5.30000019073486,5.60000020265579,5.60000020265579,0
"526",1989,1,"Ronald Reagan",0,1,0.400000005960464,0.300000011920929,0.300000011920929,0.300000011920929,51,0,1,0,0,1,"Republican",1.71428571428571,2.74074074074074,0,5.40000009536743,5.30000019073486,5.8000001013279,5.60000020265579,0
"527",1989,2,"George H. W. Bush",0,0,0.300000011920929,0.400000005960464,0.300000011920929,0.300000011920929,63,0,0,0,0,1,"Republican",2.45454545454545,NA,NA,5.19999980926514,5.40000009536743,5.49999982118607,NA,0
"528",1989,3,"George H. W. Bush",0,0,0.5,0.300000011920929,0.400000005960464,0.300000011920929,56,0,0,0,0,1,"Republican",1.75675675675676,2.45454545454545,0,5,5.19999980926514,5.5,5.49999982118607,0
"529",1989,4,"George H. W. Bush",0,0,0.699999988079071,0.5,0.300000011920929,0.400000005960464,58,0,0,0,0,1,"Republican",2,1.75675675675676,0,5.19999980926514,5,5.89999979734421,5.5,0
"530",1989,5,"George H. W. Bush",0,0,0.5,0.699999988079071,0.5,0.300000011920929,59.5,0,0,0,0,1,"Republican",2.93617021276596,2,0,5.19999980926514,5.19999980926514,5.69999980926514,5.89999979734421,0
"531",1989,6,"George H. W. Bush",0,0,0.300000011920929,0.5,0.699999988079071,0.5,70,0,0,0,0,1,"Republican",2.15909090909091,2.93617021276596,0,5.30000019073486,5.19999980926514,5.60000020265579,5.69999980926514,0
"532",1989,7,"George H. W. Bush",0,0,0.300000011920929,0.300000011920929,0.5,0.699999988079071,66,0,0,0,0,1,"Republican",1.975,2.15909090909091,0,5.19999980926514,5.30000019073486,5.49999982118607,5.60000020265579,0
"533",1989,8,"George H. W. Bush",0,0,0,0.300000011920929,0.300000011920929,0.5,69,0,0,0,0,1,"Republican",2.55555555555556,1.975,0,5.19999980926514,5.19999980926514,5.19999980926514,5.49999982118607,0
"534",1989,9,"George H. W. Bush",1,0,0.200000002980232,0,0.300000011920929,0.300000011920929,70,0,0,0,0,1,"Republican",1.68181818181818,2.55555555555556,0,5.30000019073486,5.19999980926514,5.5000001937151,5.19999980926514,0
"535",1989,10,"George H. W. Bush",0,0,0.5,0.200000002980232,0,0.300000011920929,68,0,0,0,0,1,"Republican",2.06666666666667,1.68181818181818,1,5.30000019073486,5.30000019073486,5.80000019073486,5.5000001937151,0
"536",1989,11,"George H. W. Bush",0,0,0.400000005960464,0.5,0.200000002980232,0,70,0,0,0,0,1,"Republican",2.02127659574468,2.06666666666667,0,5.40000009536743,5.30000019073486,5.8000001013279,5.80000019073486,0
"537",1989,12,"George H. W. Bush",3,1,0.300000011920929,0.400000005960464,0.5,0.200000002980232,71,0,0,0,0,1,"Republican",3.03125,2.02127659574468,0,5.40000009536743,5.40000009536743,5.70000010728836,5.8000001013279,0
"538",1990,1,"George H. W. Bush",1,1,1,0.300000011920929,0.400000005960464,0.5,80,0,0,0,0,1,"Republican",1.8,3.03125,3,5.40000009536743,5.40000009536743,6.40000009536743,5.70000010728836,0
"539",1990,2,"George H. W. Bush",0,0,0.400000005960464,1,0.300000011920929,0.400000005960464,73,0,0,0,0,1,"Republican",2.27027027027027,1.8,1,5.30000019073486,5.40000009536743,5.70000019669533,6.40000009536743,0
"540",1990,3,"George H. W. Bush",0,0,0.5,0.400000005960464,1,0.300000011920929,71,0,0,0,0,1,"Republican",2.04347826086957,2.27027027027027,0,5.19999980926514,5.30000019073486,5.69999980926514,5.70000019669533,0
"541",1990,4,"George H. W. Bush",0,0,0.200000002980232,0.5,0.400000005960464,1,67.5,0,0,0,0,1,"Republican",2.04,2.04347826086957,0,5.40000009536743,5.19999980926514,5.60000009834766,5.69999980926514,0
"542",1990,5,"George H. W. Bush",0,0,0.200000002980232,0.200000002980232,0.5,0.400000005960464,65,0,0,0,0,1,"Republican",2.48837209302326,2.04,0,5.40000009536743,5.40000009536743,5.60000009834766,5.60000009834766,0
"543",1990,6,"George H. W. Bush",0,0,0.600000023841858,0.200000002980232,0.200000002980232,0.5,68,0,0,0,0,1,"Republican",2.68571428571429,2.48837209302326,0,5.19999980926514,5.40000009536743,5.799999833107,5.60000009834766,0
"544",1990,7,"George H. W. Bush",1,0,0.5,0.600000023841858,0.200000002980232,0.200000002980232,61.5,0,0,0,0,1,"Republican",2.03125,2.68571428571429,0,5.5,5.19999980926514,6,5.799999833107,0
"545",1990,8,"George H. W. Bush",3,0,0.800000011920929,0.5,0.600000023841858,0.200000002980232,74.75,0,0,0,0,1,"Republican",4.68181818181818,2.03125,1,5.69999980926514,5.5,6.49999982118607,6,0
"546",1990,9,"George H. W. Bush",0,0,0.699999988079071,0.800000011920929,0.5,0.600000023841858,72,0,0,0,0,1,"Republican",3.24390243902439,4.68181818181818,3,5.90000009536743,5.69999980926514,6.6000000834465,6.49999982118607,0
"547",1990,10,"George H. W. Bush",0,0,0.699999988079071,0.699999988079071,0.800000011920929,0.5,57.25,0,0,0,0,1,"Republican",2.66037735849057,3.24390243902439,0,5.90000009536743,5.90000009536743,6.6000000834465,6.6000000834465,0
"548",1990,11,"George H. W. Bush",0,0,0.200000002980232,0.699999988079071,0.699999988079071,0.800000011920929,57.75,0,0,0,0,1,"Republican",3.10169491525424,2.66037735849057,0,6.19999980926514,5.90000009536743,6.39999981224537,6.6000000834465,0
"549",1990,12,"George H. W. Bush",0,0,0.400000005960464,0.200000002980232,0.699999988079071,0.699999988079071,60.5,0,0,0,0,1,"Republican",2.84375,3.10169491525424,0,6.30000019073486,6.19999980926514,6.70000019669533,6.39999981224537,0
"550",1991,1,"George H. W. Bush",2,0,0.400000005960464,0.400000005960464,0.200000002980232,0.699999988079071,74.8333358764648,0,0,0,0,0,"Republican",4.14814814814815,2.84375,0,6.40000009536743,6.30000019073486,6.8000001013279,6.70000019669533,0
"551",1991,2,"George H. W. Bush",0,0,0.100000001490116,0.400000005960464,0.400000005960464,0.200000002980232,82,0,0,0,0,0,"Republican",3.97222222222222,4.14814814814815,2,6.59999990463257,6.40000009536743,6.69999990612268,6.8000001013279,0
"552",1991,3,"George H. W. Bush",0,1,0,0.100000001490116,0.400000005960464,0.400000005960464,84.75,0,0,0,0,0,"Republican",3.175,3.97222222222222,0,6.80000019073486,6.59999990463257,6.80000019073486,6.69999990612268,0
"553",1991,4,"George H. W. Bush",0,0,0.200000002980232,0,0.100000001490116,0.400000005960464,78.6666641235352,0,0,0,0,0,"Republican",2.36585365853659,3.175,0,6.69999980926514,6.80000019073486,6.89999981224537,6.80000019073486,0
"554",1991,5,"George H. W. Bush",1,1,0.400000005960464,0.200000002980232,0,0.100000001490116,75.25,0,0,0,0,0,"Republican",2.32,2.36585365853659,0,6.90000009536743,6.69999980926514,7.3000001013279,6.89999981224537,0
"555",1991,6,"George H. W. Bush",0,0,0.300000011920929,0.400000005960464,0.200000002980232,0,71.5,0,0,0,0,0,"Republican",2.23636363636364,2.32,1,6.90000009536743,6.90000009536743,7.20000010728836,7.3000001013279,0
"556",1991,7,"George H. W. Bush",1,1,0.100000001490116,0.300000011920929,0.400000005960464,0.200000002980232,71,0,0,0,0,0,"Republican",3.53333333333333,2.23636363636364,0,6.80000019073486,6.90000009536743,6.90000019222498,7.20000010728836,0
"557",1991,8,"George H. W. Bush",1,0,0.300000011920929,0.100000001490116,0.300000011920929,0.400000005960464,71.3333358764648,0,0,0,0,0,"Republican",3.04545454545455,3.53333333333333,1,6.90000009536743,6.80000019073486,7.20000010728836,6.90000019222498,0
"558",1991,9,"George H. W. Bush",1,0,0.300000011920929,0.300000011920929,0.100000001490116,0.300000011920929,68,0,0,0,0,0,"Republican",2.5,3.04545454545455,1,6.90000009536743,6.90000009536743,7.20000010728836,7.20000010728836,0
"559",1991,10,"George H. W. Bush",0,0,0.100000001490116,0.300000011920929,0.300000011920929,0.100000001490116,63.5999984741211,0,0,0,0,0,"Republican",1.84444444444444,2.5,1,7,6.90000009536743,7.10000000149012,7.20000010728836,0
"560",1991,11,"George H. W. Bush",0,0,0.400000005960464,0.100000001490116,0.300000011920929,0.300000011920929,54.6666679382324,0,0,0,0,0,"Republican",2.1063829787234,1.84444444444444,0,7,7,7.40000000596046,7.10000000149012,0
"561",1991,12,"George H. W. Bush",0,0,0.300000011920929,0.400000005960464,0.100000001490116,0.300000011920929,51,0,0,0,0,0,"Republican",2.42857142857143,2.1063829787234,0,7.30000019073486,7,7.60000020265579,7.40000000596046,0
"562",1992,1,"George H. W. Bush",0,0,0.100000001490116,0.300000011920929,0.400000005960464,0.100000001490116,46.3333320617676,1,0,0,0,0,"Republican",2.28070175438596,2.42857142857143,0,7.30000019073486,7.30000019073486,7.40000019222498,7.60000020265579,0
"563",1992,2,"George H. W. Bush",0,0,0.200000002980232,0.100000001490116,0.300000011920929,0.400000005960464,41.3333320617676,1,0,0,0,0,"Republican",1.73076923076923,2.28070175438596,0,7.40000009536743,7.30000019073486,7.60000009834766,7.40000019222498,0
"564",1992,3,"George H. W. Bush",0,0,0.400000005960464,0.200000002980232,0.100000001490116,0.300000011920929,41.3333320617676,1,0,0,0,0,"Republican",1.9375,1.73076923076923,0,7.40000009536743,7.40000009536743,7.8000001013279,7.60000009834766,0
"565",1992,4,"George H. W. Bush",1,1,0.200000002980232,0.400000005960464,0.200000002980232,0.100000001490116,40.5,1,0,0,0,0,"Republican",1.86046511627907,1.9375,0,7.40000009536743,7.40000009536743,7.60000009834766,7.8000001013279,0
"566",1992,5,"George H. W. Bush",1,0,0.200000002980232,0.200000002980232,0.400000005960464,0.200000002980232,40.5,1,0,0,0,0,"Republican",1.48148148148148,1.86046511627907,1,7.59999990463257,7.40000009536743,7.7999999076128,7.60000009834766,0
"567",1992,6,"George H. W. Bush",0,0,0.300000011920929,0.200000002980232,0.200000002980232,0.400000005960464,37.3333320617676,1,0,0,0,0,"Republican",2.05882352941176,1.48148148148148,1,7.80000019073486,7.59999990463257,8.10000020265579,7.7999999076128,0
"568",1992,7,"George H. W. Bush",1,2,0.300000011920929,0.300000011920929,0.200000002980232,0.200000002980232,30.5,1,0,0,0,0,"Republican",2.16279069767442,2.05882352941176,0,7.69999980926514,7.80000019073486,7.99999982118607,8.10000020265579,0
"569",1992,8,"George H. W. Bush",1,0,0.200000002980232,0.300000011920929,0.300000011920929,0.200000002980232,38,1,0,0,0,0,"Republican",2.4,2.16279069767442,1,7.59999990463257,7.69999980926514,7.7999999076128,7.99999982118607,0
"570",1992,9,"George H. W. Bush",0,0,0.200000002980232,0.200000002980232,0.300000011920929,0.300000011920929,37.5,1,0,0,0,0,"Republican",2.02597402597403,2.4,1,7.59999990463257,7.59999990463257,7.7999999076128,7.7999999076128,0
"571",1992,10,"George H. W. Bush",0,0,0.400000005960464,0.200000002980232,0.200000002980232,0.300000011920929,33.5,1,0,0,0,0,"Republican",1.90140845070423,2.02597402597403,0,7.30000019073486,7.59999990463257,7.70000019669533,7.7999999076128,0
"572",1992,11,"George H. W. Bush",0,0,0.300000011920929,0.400000005960464,0.200000002980232,0.200000002980232,43,1,0,0,0,0,"Republican",1.57142857142857,1.90140845070423,0,7.40000009536743,7.30000019073486,7.70000010728836,7.70000019669533,0
"573",1992,12,"George H. W. Bush",1,0,0.100000001490116,0.300000011920929,0.400000005960464,0.200000002980232,49,1,0,0,0,0,"Republican",2.36842105263158,1.57142857142857,0,7.40000009536743,7.40000009536743,7.50000009685755,7.70000010728836,0
"574",1993,1,"George H. W. Bush",0,0,0.400000005960464,0.100000001490116,0.300000011920929,0.400000005960464,56,0,0,1,0,0,"Republican",1.05,2.36842105263158,1,7.30000019073486,7.40000009536743,7.70000019669533,7.50000009685755,0
"575",1993,2,"Bill Clinton",1,0,0.200000002980232,0.400000005960464,0.100000001490116,0.300000011920929,55,0,0,1,1,0,"Democrat",1.33898305084746,NA,NA,7.09999990463257,7.30000019073486,7.2999999076128,NA,0
"576",1993,3,"Bill Clinton",2,1,0.100000001490116,0.200000002980232,0.400000005960464,0.100000001490116,52.5,0,0,1,1,0,"Democrat",1.94915254237288,1.33898305084746,1,7,7.09999990463257,7.10000000149012,7.2999999076128,0
"577",1993,4,"Bill Clinton",0,0,0.300000011920929,0.100000001490116,0.200000002980232,0.400000005960464,55,0,0,1,1,0,"Democrat",1.90909090909091,1.94915254237288,2,7.09999990463257,7,7.3999999165535,7.10000000149012,0
"578",1993,5,"Bill Clinton",0,0,0.300000011920929,0.300000011920929,0.100000001490116,0.200000002980232,44.5,0,0,1,1,0,"Democrat",1.74324324324324,1.90909090909091,0,7.09999990463257,7.09999990463257,7.3999999165535,7.3999999165535,0
"579",1993,6,"Bill Clinton",2,1,0.100000001490116,0.300000011920929,0.300000011920929,0.100000001490116,40.6666679382324,0,0,1,1,0,"Democrat",1.6,1.74324324324324,0,7,7.09999990463257,7.10000000149012,7.3999999165535,0
"580",1993,7,"Bill Clinton",0,0,0.100000001490116,0.100000001490116,0.300000011920929,0.300000011920929,43,0,0,1,1,0,"Democrat",1.8876404494382,1.6,2,6.90000009536743,7,7.00000009685755,7.10000000149012,0
"581",1993,8,"Bill Clinton",0,0,0.200000002980232,0.100000001490116,0.100000001490116,0.300000011920929,44,0,0,1,1,0,"Democrat",1.57894736842105,1.8876404494382,0,6.80000019073486,6.90000009536743,7.0000001937151,7.00000009685755,0
"582",1993,9,"Bill Clinton",0,0,0.100000001490116,0.200000002980232,0.100000001490116,0.100000001490116,49.6666679382324,0,0,1,1,0,"Democrat",1.95,1.57894736842105,0,6.69999980926514,6.80000019073486,6.79999981075525,7.0000001937151,0
"583",1993,10,"Bill Clinton",0,1,0.400000005960464,0.100000001490116,0.200000002980232,0.100000001490116,48.3333320617676,0,0,1,1,0,"Democrat",2.16129032258065,1.95,0,6.80000019073486,6.69999980926514,7.20000019669533,6.79999981075525,0
"584",1993,11,"Bill Clinton",1,0,0.300000011920929,0.400000005960464,0.100000001490116,0.200000002980232,48.6666679382324,0,0,1,1,0,"Democrat",1.79032258064516,2.16129032258065,0,6.59999990463257,6.80000019073486,6.8999999165535,7.20000019669533,0
"585",1993,12,"Bill Clinton",1,0,0.200000002980232,0.300000011920929,0.400000005960464,0.100000001490116,53,0,0,1,1,0,"Democrat",1.73170731707317,1.79032258064516,1,6.5,6.59999990463257,6.70000000298023,6.8999999165535,0
"586",1994,1,"Bill Clinton",0,0,0,0.200000002980232,0.300000011920929,0.400000005960464,55.3333320617676,0,0,1,1,0,"Democrat",3.06666666666667,1.73170731707317,1,6.59999990463257,6.5,6.59999990463257,6.70000000298023,0
"587",1994,2,"Bill Clinton",0,0,0.300000011920929,0,0.200000002980232,0.300000011920929,53,0,0,1,1,0,"Democrat",2.45614035087719,3.06666666666667,0,6.59999990463257,6.59999990463257,6.8999999165535,6.59999990463257,0
"588",1994,3,"Bill Clinton",0,0,0.300000011920929,0.300000011920929,0,0.200000002980232,50.75,0,0,1,1,0,"Democrat",1.89473684210526,2.45614035087719,0,6.5,6.59999990463257,6.80000001192093,6.8999999165535,0
"589",1994,4,"Bill Clinton",1,1,0.100000001490116,0.300000011920929,0.300000011920929,0,49.5,0,0,1,1,0,"Democrat",2.06060606060606,1.89473684210526,0,6.40000009536743,6.5,6.50000009685755,6.80000001192093,0
"590",1994,5,"Bill Clinton",0,0,0.200000002980232,0.100000001490116,0.300000011920929,0.300000011920929,51,0,0,1,1,0,"Democrat",1.98484848484849,2.06060606060606,1,6.09999990463257,6.40000009536743,6.2999999076128,6.50000009685755,0
"591",1994,6,"Bill Clinton",0,0,0.300000011920929,0.200000002980232,0.100000001490116,0.300000011920929,46.3333320617676,0,0,1,1,0,"Democrat",2.52777777777778,1.98484848484849,0,6.09999990463257,6.09999990463257,6.3999999165535,6.2999999076128,0
